time,Gen_0001,Gen_0002,Gen_0003,Gen_0006,Gen_0008,Gen_0001
0.297167,80.206938,71.189534,54.129921,87.558669,72.935744,223.678233
0.298167,80.273193,71.181881,54.128908,87.462890,72.889045,223.732008
0.299167,80.339193,71.174450,54.128113,87.368453,72.842919,223.787014
0.300000,80.393990,71.168442,54.127631,87.290824,72.804946,223.833866
0.300500,0.927970,42.994755,24.957105,-1.338281,14.810902,231.915048
0.301167,0.819498,43.003604,24.962629,-1.188774,14.842204,232.079521
0.302167,0.659446,43.016849,24.971026,-0.967344,14.888733,232.324652
0.303167,0.502812,43.030055,24.979589,-0.749575,14.934769,232.567832
0.304167,0.349037,43.043229,24.988291,-0.534830,14.980396,232.809381
0.305167,0.198071,43.056371,24.997125,-0.323078,15.025615,233.049293
0.306167,0.049862,43.069479,25.006084,-0.114285,15.070427,233.287563
0.307167,-0.095640,43.082552,25.015162,0.091582,15.114834,233.524186
0.308167,-0.238485,43.095589,25.024353,0.294554,15.158839,233.759155
0.309167,-0.378720,43.108588,25.033649,0.494664,15.202442,233.992465
0.310167,-0.516395,43.121549,25.043045,0.691944,15.245646,234.224111
0.311167,-0.651558,43.134470,25.052535,0.886425,15.288453,234.454088
0.312167,-0.784254,43.147351,25.062113,1.078138,15.330864,234.682390
0.313167,-0.914530,43.160189,25.071772,1.267115,15.372880,234.909012
0.314167,-1.042433,43.172984,25.081507,1.453387,15.414505,235.133950
0.315167,-1.168006,43.185734,25.091311,1.636983,15.455738,235.357198
0.316167,-1.291295,43.198438,25.101180,1.817934,15.496582,235.578751
0.317167,-1.412343,43.211096,25.111107,1.996270,15.537038,235.798605
0.318167,-1.531193,43.223705,25.121087,2.172021,15.577108,236.016755
0.319167,-1.647889,43.236264,25.131114,2.345216,15.616793,236.233197
0.320167,-1.762471,43.248772,25.141182,2.515884,15.656096,236.447925
0.321167,-1.874981,43.261229,25.151287,2.684054,15.695017,236.660936
0.322167,-1.985460,43.273631,25.161423,2.849754,15.733558,236.872224
0.323167,-2.093948,43.285980,25.171585,3.013014,15.771720,237.081786
0.324167,-2.200486,43.298272,25.181767,3.173860,15.809505,237.289618
0.325167,-2.305111,43.310507,25.191965,3.332320,15.846915,237.495714
0.326167,-2.407863,43.322683,25.202174,3.488422,15.883951,237.700072
0.327167,-2.508779,43.334799,25.212388,3.642194,15.920614,237.902687
0.328167,-2.607897,43.346854,25.222602,3.793661,15.956905,238.103555
0.329167,-2.705253,43.358847,25.232813,3.942850,15.992827,238.302673
0.330167,-2.800885,43.370776,25.243015,4.089788,16.028380,238.500036
0.331167,-2.894828,43.382640,25.253203,4.234501,16.063566,238.695640
0.332167,-2.987117,43.394437,25.263373,4.377015,16.098386,238.889482
0.333167,-3.077786,43.406167,25.273520,4.517354,16.132841,239.081559
0.334167,-3.166871,43.417827,25.283640,4.655544,16.166934,239.271866
0.335167,-3.254405,43.429418,25.293729,4.791611,16.200664,239.460400
0.336167,-3.340422,43.440937,25.303782,4.925578,16.234034,239.647159
0.337167,-3.424953,43.452382,25.313794,5.057470,16.267045,239.832137
0.338167,-3.508031,43.463754,25.323763,5.187312,16.299698,240.015333
0.339167,-3.589689,43.475050,25.333683,5.315126,16.331994,240.196742
0.340167,-3.669957,43.486269,25.343551,5.440937,16.363935,240.376361
0.341167,-3.748866,43.497410,25.353363,5.564768,16.395521,240.554188
0.342167,-3.826446,43.508472,25.363114,5.686642,16.426755,240.730219
0.343167,-3.902728,43.519453,25.372801,5.806582,16.457637,240.904452
0.344167,-3.977741,43.530352,25.382421,5.924610,16.488168,241.076882
0.345167,-4.051514,43.541168,25.391968,6.040748,16.518350,241.247508
0.346167,-4.124075,43.551900,25.401441,6.155019,16.548185,241.416326
0.347167,-4.195452,43.562545,25.410835,6.267445,16.577672,241.583333
0.348167,-4.265674,43.573103,25.420146,6.378046,16.606814,241.748527
0.349167,-4.334766,43.583573,25.429372,6.486845,16.635611,241.911905
0.350167,-4.402757,43.593954,25.438508,6.593862,16.664065,242.073464
0.351167,-4.469673,43.604243,25.447552,6.699118,16.692178,242.233202
0.352167,-4.535539,43.614441,25.456501,6.802633,16.719949,242.391116
0.353167,-4.600380,43.624545,25.465350,6.904428,16.747381,242.547204
0.354167,-4.664223,43.634554,25.474098,7.004524,16.774474,242.701462
0.355167,-4.727091,43.644468,25.482740,7.102939,16.801230,242.853890
0.356167,-4.789009,43.654284,25.491274,7.199693,16.827650,243.004483
0.357167,-4.850001,43.664003,25.499697,7.294806,16.853735,243.153241
0.358167,-4.910091,43.673621,25.508006,7.388298,16.879486,243.300160
0.359167,-4.969300,43.683140,25.516199,7.480186,16.904905,243.445239
0.360167,-5.027653,43.692556,25.524272,7.570489,16.929992,243.588475
0.361167,-5.085172,43.701869,25.532222,7.659227,16.954749,243.729866
0.362167,-5.141877,43.711078,25.540048,7.746417,16.979177,243.869411
0.363167,-5.197792,43.720182,25.547746,7.832077,17.003277,244.007106
0.364167,-5.252937,43.729179,25.555314,7.916226,17.027050,244.142951
0.365167,-5.307333,43.738068,25.562750,7.998880,17.050498,244.276943
0.366167,-5.361001,43.746848,25.570051,8.080058,17.073621,244.409080
0.367167,-5.413960,43.755519,25.577215,8.159776,17.096421,244.539361
0.368167,-5.466231,43.764078,25.584239,8.238052,17.118899,244.667784
0.369167,-5.517832,43.772525,25.591121,8.314902,17.141056,244.794346
0.370167,-5.568783,43.780859,25.597859,8.390343,17.162893,244.919047
0.371167,-5.619103,43.789079,25.604452,8.464392,17.184412,245.041885
0.372167,-5.668810,43.797183,25.610896,8.537064,17.205613,245.162858
0.373167,-5.717922,43.805170,25.617190,8.608375,17.226498,245.281965
0.374167,-5.766457,43.813040,25.623331,8.678342,17.247068,245.399204
0.375167,-5.814432,43.820792,25.629319,8.746980,17.267324,245.514574
0.376167,-5.861864,43.828423,25.635151,8.814305,17.287268,245.628073
0.377167,-5.908770,43.835934,25.640825,8.880332,17.306900,245.739700
0.378167,-5.955166,43.843324,25.646340,8.945075,17.326222,245.849454
0.379167,-6.001069,43.850590,25.651694,9.008551,17.345235,245.957334
0.380167,-6.046495,43.857733,25.656884,9.070773,17.363941,246.063338
0.381167,-6.091458,43.864752,25.661911,9.131756,17.382339,246.167466
0.382167,-6.135974,43.871645,25.666771,9.191515,17.400433,246.269716
