time, V_Bus01, V_Bus02, V_Bus03, V_Bus04, V_Bus05, V_Bus06, V_Bus07, V_Bus08, V_Bus09, V_Bus10, V_Bus11, p_g1, q_g1, p_g2, q_g2, p_g3, q_g3, p_g4, q_g4
 0.11400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.11500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.11600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.11700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.11800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.11900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.12900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.13900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.14900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.15900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.16900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.17900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.18900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.19900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.20900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21800, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.21900, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.22000, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.22100, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.22200, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.22300, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.22400, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.22500, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.22600, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
 0.22700, 1.03000, 1.01000, 1.03000, 1.01000, 1.00646, 0.97813, 0.96102, 0.94862, 0.97137, 0.98347, 1.00826, 7.00000, 2.02054, 7.00000, 2.34586, 7.00000, 1.85005, 7.19092, 1.76000  
